container,crop,rep,bay,reservoir_size_liters,plant,date,pH,EC,h2o_temp_C,d.o.,plant_height_cm,harvest_fresh_mass_g,harvest_dry_mass_g
FS2,basil,1,207,75,715,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,716,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,717,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,718,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,208,150,801,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,802,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,803,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,804,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,805,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,806,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,807,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,808,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,809,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,810,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,811,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,812,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,813,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,814,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,815,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,816,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,817,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,208,150,818,20180824,6.2,2.3,26,6.8,NA,NA,NA
FS2,basil,1,209,75,901,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,902,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,903,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,904,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,905,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,906,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,907,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,908,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,909,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,910,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,911,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,912,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,913,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,914,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,915,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,916,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,917,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,209,75,918,20180824,6.3,1.7,25,6.7,NA,NA,NA
FS2,basil,1,210,150,1001,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1002,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1003,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1004,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1005,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1006,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1007,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1008,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1009,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1010,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1011,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1012,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1013,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1014,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1015,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1016,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1017,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,210,150,1018,20180824,6.2,2.4,25,7.1,NA,NA,NA
FS2,basil,1,201,75,101,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,102,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,103,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,104,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,105,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,106,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,107,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,108,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,109,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,110,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,111,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,112,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,113,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,114,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,115,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,116,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,117,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,201,75,118,20180827,5.7,2.8,24,NA,NA,NA,NA
FS2,basil,1,202,150,201,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,202,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,203,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,204,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,205,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,206,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,207,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,208,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,209,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,210,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,211,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,212,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,213,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,214,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,215,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,216,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,217,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,202,150,218,20180827,5.9,2.5,24,NA,NA,NA,NA
FS2,basil,1,203,75,301,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,302,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,303,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,304,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,305,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,306,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,307,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,309,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,310,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,311,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,312,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,313,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,314,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,315,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,316,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,317,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,203,75,318,20180827,5.8,2.7,24,NA,NA,NA,NA
FS2,basil,1,204,150,401,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,402,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,403,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,404,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,405,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,406,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,407,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,408,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,409,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,410,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,411,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,412,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,413,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,414,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,415,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,416,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,417,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180827,6.1,2.4,25,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,502,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,503,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,504,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,505,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,506,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,507,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,508,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,509,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,510,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,511,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,512,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,513,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,514,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,515,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,516,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,517,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,518,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,206,150,601,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,602,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,603,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,604,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,605,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,606,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,607,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,608,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,609,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,610,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,611,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,612,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,613,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,614,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,616,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,617,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,618,20180827,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,207,75,701,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,702,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,703,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,704,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,705,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,706,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,707,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,708,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,709,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,710,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,711,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,712,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,713,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,714,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,715,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,716,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,717,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,207,75,718,20180827,5.9,2.3,25,NA,NA,NA,NA
FS2,basil,1,208,150,801,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,802,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,803,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,804,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,805,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,806,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,807,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,808,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,809,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,810,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,811,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,812,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,813,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,814,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,815,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,816,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,817,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,208,150,818,20180827,5.9,2.4,25,NA,NA,NA,NA
FS2,basil,1,209,75,901,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,902,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,903,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,904,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,905,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,906,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,907,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,908,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,909,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,910,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,911,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,912,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,913,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,914,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,915,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,916,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,917,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,918,20180827,6,1.8,25,NA,NA,NA,NA
FS2,basil,1,210,150,1001,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1002,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1003,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1004,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1005,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1006,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1007,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1008,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1009,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1010,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1011,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1012,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1013,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1014,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1015,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1016,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1017,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,210,150,1018,20180827,5.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,201,75,101,20180828,5.9,2.5,24,NA,19,NA,NA
FS2,basil,1,201,75,102,20180828,5.9,2.5,24,NA,21.5,NA,NA
FS2,basil,1,201,75,103,20180828,5.9,2.5,24,NA,23,NA,NA
FS2,basil,1,201,75,104,20180828,5.9,2.5,24,NA,22.5,NA,NA
FS2,basil,1,201,75,105,20180828,5.9,2.5,24,NA,35.5,NA,NA
FS2,basil,1,201,75,106,20180828,5.9,2.5,24,NA,14.5,NA,NA
FS2,basil,1,201,75,107,20180828,5.9,2.5,24,NA,23.5,NA,NA
FS2,basil,1,201,75,108,20180828,5.9,2.5,24,NA,18,NA,NA
FS2,basil,1,201,75,109,20180828,5.9,2.5,24,NA,28,NA,NA
FS2,basil,1,201,75,110,20180828,5.9,2.5,24,NA,19,NA,NA
FS2,basil,1,201,75,111,20180828,5.9,2.5,24,NA,32.5,NA,NA
FS2,basil,1,201,75,112,20180828,5.9,2.5,24,NA,23,NA,NA
FS2,basil,1,201,75,113,20180828,5.9,2.5,24,NA,29,NA,NA
FS2,basil,1,201,75,114,20180828,5.9,2.5,24,NA,16.5,NA,NA
FS2,basil,1,201,75,115,20180828,5.9,2.5,24,NA,24,NA,NA
FS2,basil,1,201,75,116,20180828,5.9,2.5,24,NA,16.5,NA,NA
FS2,basil,1,201,75,117,20180828,5.9,2.5,24,NA,33,NA,NA
FS2,basil,1,201,75,118,20180828,5.9,2.5,24,NA,32,NA,NA
FS2,basil,1,202,150,201,20180828,6,2.3,24,NA,16,NA,NA
FS2,basil,1,202,150,202,20180828,6,2.3,24,NA,22.5,NA,NA
FS2,basil,1,202,150,203,20180828,6,2.3,24,NA,10,NA,NA
FS2,basil,1,202,150,204,20180828,6,2.3,24,NA,36,NA,NA
FS2,basil,1,202,150,205,20180828,6,2.3,24,NA,13,NA,NA
FS2,basil,1,202,150,206,20180828,6,2.3,24,NA,22,NA,NA
FS2,basil,1,202,150,207,20180828,6,2.3,24,NA,22,NA,NA
FS2,basil,1,202,150,208,20180828,6,2.3,24,NA,21,NA,NA
FS2,basil,1,202,150,209,20180828,6,2.3,24,NA,12,NA,NA
FS2,basil,1,202,150,210,20180828,6,2.3,24,NA,21.5,NA,NA
FS2,basil,1,202,150,211,20180828,6,2.3,24,NA,37,NA,NA
FS2,basil,1,202,150,212,20180828,6,2.3,24,NA,23,NA,NA
FS2,basil,1,202,150,213,20180828,6,2.3,24,NA,26.5,NA,NA
FS2,basil,1,202,150,214,20180828,6,2.3,24,NA,28,NA,NA
FS2,basil,1,202,150,215,20180828,6,2.3,24,NA,18,NA,NA
FS2,basil,1,202,150,216,20180828,6,2.3,24,NA,14.5,NA,NA
FS2,basil,1,202,150,217,20180828,6,2.3,24,NA,24,NA,NA
FS2,basil,1,202,150,218,20180828,6,2.3,24,NA,17.5,NA,NA
FS2,basil,1,203,75,301,20180828,6,2.4,24,NA,24.5,NA,NA
FS2,basil,1,203,75,302,20180828,6,2.4,24,NA,28,NA,NA
FS2,basil,1,203,75,303,20180828,6,2.4,24,NA,28.5,NA,NA
FS2,basil,1,203,75,304,20180828,6,2.4,24,NA,23,NA,NA
FS2,basil,1,203,75,305,20180828,6,2.4,24,NA,27.5,NA,NA
FS2,basil,1,203,75,306,20180828,6,2.4,24,NA,25,NA,NA
FS2,basil,1,203,75,307,20180828,6,2.4,24,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180828,6,2.4,24,NA,40,NA,NA
FS2,basil,1,203,75,309,20180828,6,2.4,24,NA,28,NA,NA
FS2,basil,1,203,75,310,20180828,6,2.4,24,NA,15,NA,NA
FS2,basil,1,203,75,311,20180828,6,2.4,24,NA,24.5,NA,NA
FS2,basil,1,203,75,312,20180828,6,2.4,24,NA,28,NA,NA
FS2,basil,1,203,75,313,20180828,6,2.4,24,NA,32,NA,NA
FS2,basil,1,203,75,314,20180828,6,2.4,24,NA,30,NA,NA
FS2,basil,1,203,75,315,20180828,6,2.4,24,NA,16,NA,NA
FS2,basil,1,203,75,316,20180828,6,2.4,24,NA,28,NA,NA
FS2,basil,1,203,75,317,20180828,6,2.4,24,NA,29,NA,NA
FS2,basil,1,203,75,318,20180828,6,2.4,24,NA,17.5,NA,NA
FS2,basil,1,204,150,401,20180828,6.1,2.2,25,NA,24.5,NA,NA
FS2,basil,1,204,150,402,20180828,6.1,2.2,25,NA,28.5,NA,NA
FS2,basil,1,204,150,403,20180828,6.1,2.2,25,NA,24,NA,NA
FS2,basil,1,204,150,404,20180828,6.1,2.2,25,NA,29,NA,NA
FS2,basil,1,204,150,405,20180828,6.1,2.2,25,NA,34,NA,NA
FS2,basil,1,204,150,406,20180828,6.1,2.2,25,NA,19.5,NA,NA
FS2,basil,1,204,150,407,20180828,6.1,2.2,25,NA,33,NA,NA
FS2,basil,1,204,150,408,20180828,6.1,2.2,25,NA,31,NA,NA
FS2,basil,1,204,150,409,20180828,6.1,2.2,25,NA,30,NA,NA
FS2,basil,1,204,150,410,20180828,6.1,2.2,25,NA,17.5,NA,NA
FS2,basil,1,204,150,411,20180828,6.1,2.2,25,NA,19.5,NA,NA
FS2,basil,1,204,150,412,20180828,6.1,2.2,25,NA,28,NA,NA
FS2,basil,1,204,150,413,20180828,6.1,2.2,25,NA,28,NA,NA
FS2,basil,1,204,150,414,20180828,6.1,2.2,25,NA,31.5,NA,NA
FS2,basil,1,204,150,415,20180828,6.1,2.2,25,NA,24,NA,NA
FS2,basil,1,204,150,416,20180828,6.1,2.2,25,NA,19.5,NA,NA
FS2,basil,1,204,150,417,20180828,6.1,2.2,25,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180828,6.1,2.2,25,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180828,6,2.2,24,NA,20.5,NA,NA
FS2,basil,1,205,75,502,20180828,6,2.2,24,NA,27,NA,NA
FS2,basil,1,205,75,503,20180828,6,2.2,24,NA,37,NA,NA
FS2,basil,1,205,75,504,20180828,6,2.2,24,NA,25.5,NA,NA
FS2,basil,1,205,75,505,20180828,6,2.2,24,NA,2,NA,NA
FS2,basil,1,205,75,506,20180828,6,2.2,24,NA,25.5,NA,NA
FS2,basil,1,205,75,507,20180828,6,2.2,24,NA,25.5,NA,NA
FS2,basil,1,205,75,508,20180828,6,2.2,24,NA,31,NA,NA
FS2,basil,1,205,75,509,20180828,6,2.2,24,NA,30,NA,NA
FS2,basil,1,205,75,510,20180828,6,2.2,24,NA,33,NA,NA
FS2,basil,1,205,75,511,20180828,6,2.2,24,NA,34.5,NA,NA
FS2,basil,1,205,75,512,20180828,6,2.2,24,NA,21,NA,NA
FS2,basil,1,205,75,513,20180828,6,2.2,24,NA,17,NA,NA
FS2,basil,1,205,75,514,20180828,6,2.2,24,NA,28,NA,NA
FS2,basil,1,205,75,515,20180828,6,2.2,24,NA,41,NA,NA
FS2,basil,1,205,75,516,20180828,6,2.2,24,NA,29.5,NA,NA
FS2,basil,1,205,75,517,20180828,6,2.2,24,NA,28,NA,NA
FS2,basil,1,205,75,518,20180828,6,2.2,24,NA,21.5,NA,NA
FS2,basil,1,206,150,601,20180828,6,2.1,25,NA,19.5,NA,NA
FS2,basil,1,206,150,602,20180828,6,2.1,25,NA,32,NA,NA
FS2,basil,1,206,150,603,20180828,6,2.1,25,NA,24,NA,NA
FS2,basil,1,206,150,604,20180828,6,2.1,25,NA,39,NA,NA
FS2,basil,1,206,150,605,20180828,6,2.1,25,NA,30,NA,NA
FS2,basil,1,206,150,606,20180828,6,2.1,25,NA,21.5,NA,NA
FS2,basil,1,206,150,607,20180828,6,2.1,25,NA,30.5,NA,NA
FS2,basil,1,206,150,608,20180828,6,2.1,25,NA,28,NA,NA
FS2,basil,1,206,150,609,20180828,6,2.1,25,NA,26,NA,NA
FS2,basil,1,206,150,610,20180828,6,2.1,25,NA,24.5,NA,NA
FS2,basil,1,206,150,611,20180828,6,2.1,25,NA,29,NA,NA
FS2,basil,1,206,150,612,20180828,6,2.1,25,NA,27.5,NA,NA
FS2,basil,1,206,150,613,20180828,6,2.1,25,NA,16,NA,NA
FS2,basil,1,206,150,614,20180828,6,2.1,25,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180828,6,2.1,25,NA,14,NA,NA
